username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,2017-04-21,0,0,"Jazz Pharmaceuticals: Recent News Shows Just How Good It Really Is $ HKMPY $ JAZZ http:// dlvr.it/NxyqGz #Investing #Stocks pic.twitter.com/mIPwWKscAz",,,#Investing #Stocks,"855529890396774400",https://twitter.com/PennyStocksMomo/status/855529890396774400
,2017-04-21,0,0,"#GirlsOnStocks Embattled Arconic ex-CEO Klaus Kleinfeld steps down from Morgan Stanley board http:// dlvr.it/NxylSG #Investing #Stocks",,,#GirlsOnStocks #Investing #Stocks,"855529121719373825",https://twitter.com/GirlsOnStocks/status/855529121719373825
,2017-04-21,0,0,"$ SBUX is up over $1 now from this alert #stocks #SwingTrade #alert",,,#stocks #SwingTrade #alert,"855525985902571520",https://twitter.com/maxdaytrades/status/855525985902571520
,2017-04-21,0,0,"Risk of a volatile event taking down tech stocks is climbing - CNBC http:// j.mp/2pMLgGV #stocks #news pic.twitter.com/7mkVK627bx",,,#stocks #news,"855525584218185728",https://twitter.com/SignalsMe/status/855525584218185728
,2017-04-21,0,0,"Today was the 5th consecutive winning day for $ AAP . Can it end up again? http:// dlvr.it/NxySts #stocks pic.twitter.com/zepz2YcDW3",,,#stocks,"855524687878672385",https://twitter.com/stockmonitorapp/status/855524687878672385
,2017-04-21,0,1,"Quoted in Lead #StockMarket Story on @CNBC : #Stocks Close Lower As #WallStreet Braces For French Election, Up For Wk http:// go.shr.lc/2pZYXBx",,@CNBC,#StockMarket #Stocks #WallStreet,"855524645113663492",https://twitter.com/adamsarhan/status/855524645113663492
,2017-04-21,0,1,"Whirlpool Corporation current daily signal: Up ! Please RT $ WHR #WHR #stocks #AI #profit",,,#WHR #stocks #AI #profit,"855522245023866880",https://twitter.com/returnalpha/status/855522245023866880
,2017-04-21,0,0,"Mexico #stocks lower at close of trade; IPC down 0.36% - https:// invst.ly/3sf4h",,,#stocks,"855521544671567877",https://twitter.com/newsinvesting/status/855521544671567877
,2017-04-21,0,1,"Canada #stocks lower at close of trade; S&P/TSX Composite down 0.07% - https:// invst.ly/3sf3j",,,#stocks,"855520309327298560",https://twitter.com/newsinvesting/status/855520309327298560
,2017-04-21,0,1,"U.S. #stocks lower at close of trade; Dow Jones Industrial Average down 0.15% - https:// invst.ly/3sf3f",,,#stocks,"855520292336259072",https://twitter.com/newsinvesting/status/855520292336259072
,2017-04-21,0,0,"#Chinese A shares could rise but we feel #Russian #stocks make for a better investment http:// tacticalinvestor.com/after-a-turbul ent-year-a-shares-set-to-shine/ …",,,#Chinese #Russian #stocks,"855518921188925440",https://twitter.com/meyers000111/status/855518921188925440
,2017-04-21,1,0,"Colombia #stocks lower at close of trade; COLCAP down 0.16% - https:// invst.ly/3sf00",,,#stocks,"855517771857367040",https://twitter.com/newsinvesting/status/855517771857367040
